Tipo_embalaje,Peso,Tipo_manipulacion,Lugar_procedencia,Temp_almacenamiento,Largo,Ancho,Altura,Protocolo
2,128.5,1,3,1,43,19,33,2
1,223.6,1,3,2,26,60,53,1
3,21.9,1,1,1,36,21,48,2
2,167.4,2,4,2,72,89,71,2
3,128.4,1,3,2,27,24,7,1
1,168.3,1,1,2,49,51,8,1
2,126.3,2,4,2,31,35,70,2
3,137.6,1,1,1,42,51,34,2
2,171.8,2,1,1,30,71,14,2
2,213.4,2,3,1,91,54,48,2
1,232.2,2,2,2,65,64,62,2
1,246.3,1,1,2,53,22,78,1
3,220.1,1,2,1,30,14,89,2
3,234,2,1,1,99,40,11,2
1,128.8,2,2,1,77,100,99,2
2,204.4,2,3,1,49,38,34,2
3,177.9,2,3,1,7,86,70,2
2,220.8,1,1,1,68,25,79,2
2,193.2,2,1,2,43,42,53,2
3,224.1,2,2,1,91,56,55,2
2,87.9,2,2,1,84,52,88,2
2,108.5,1,4,1,65,86,16,2
1,182.8,1,1,1,37,15,13,2
3,217.7,1,2,2,86,46,88,1
3,143.9,2,1,2,28,93,24,2
1,114.1,1,1,2,68,35,21,1
2,54.2,2,3,2,58,57,91,2
3,87.8,2,1,1,65,86,87,2
3,128,2,3,1,39,14,30,2
2,161.9,1,4,1,90,87,94,2
1,189.2,1,4,2,69,21,20,1
3,6.4,1,4,1,84,71,21,2
2,135.9,2,3,1,87,23,65,2
2,239.7,2,1,2,11,83,53,2
3,234.4,1,3,2,68,30,83,1
2,112.5,1,1,1,97,70,73,2
2,60.6,2,1,1,59,24,86,2
2,189.8,1,3,2,48,20,45,1
1,231.3,1,4,2,42,42,87,1
1,127.7,2,1,1,28,96,30,2
1,184.6,1,3,2,82,79,74,1
1,71.9,1,1,1,51,90,74,2
2,225.9,2,4,2,67,32,64,2
3,193,2,1,2,67,83,73,2
2,14.9,1,2,1,8,11,95,2
1,215.5,1,2,1,62,70,68,2
2,210.6,2,3,2,98,27,49,2
1,0.6,2,3,2,17,61,70,2
1,75.6,1,1,1,11,36,35,2
3,47.3,1,3,2,53,23,20,1
2,111.3,2,4,2,96,27,74,2
3,65.4,2,2,2,82,72,91,2
1,15.6,1,2,2,43,96,81,1
3,157,2,1,2,13,16,59,2
2,94.6,2,1,1,5,9,42,2
2,14.6,1,4,1,17,61,79,2
1,5.5,1,3,2,99,78,65,1
3,163.8,1,3,1,76,43,62,2
3,224.7,1,3,1,72,46,82,2
2,7.9,1,2,2,41,36,13,1
3,23.7,2,1,1,97,14,51,2
1,18.3,1,2,2,74,31,22,1
2,75.6,2,3,2,64,27,37,2
2,2,2,4,1,70,67,14,2
1,175.2,1,2,1,93,85,72,2
2,52.2,2,2,1,82,22,50,2
2,1.1,2,3,2,5,77,75,2
1,235.7,2,1,2,41,68,61,2
2,161.4,2,1,1,63,62,33,2
1,197.6,1,3,1,100,88,5,2
1,172.5,2,4,2,16,83,90,2
1,157,2,3,2,46,10,94,2
3,173.9,1,4,1,84,38,21,2
1,27.2,2,1,1,40,20,65,2
2,77,2,4,2,62,16,29,2
3,172.8,2,2,2,22,61,67,2
1,221.8,1,3,1,98,46,72,2
1,187.4,1,1,1,97,83,86,2
3,102.7,1,1,2,43,28,93,1
1,26.2,2,2,1,62,92,80,2
2,90.4,1,2,1,20,9,41,2
2,11,2,4,2,84,69,40,2
2,117.9,2,2,1,90,50,82,2
2,54.6,1,3,1,57,91,28,2
3,185.1,1,2,1,12,73,72,2
3,145.4,2,3,1,14,11,45,2
2,98.6,1,4,2,70,81,53,1
3,89.2,2,1,2,40,67,29,2
3,35.8,1,3,2,98,10,56,1
1,95.2,2,2,1,67,97,27,2
2,142.3,2,1,2,11,94,6,2
2,23.7,2,2,1,77,58,80,2
2,206,1,3,1,62,76,90,2
1,112.1,2,1,2,25,22,99,2
1,59.7,2,1,2,79,91,74,2
3,236.5,2,2,2,71,78,63,2
2,146.9,1,1,1,48,75,50,2
1,27.9,1,4,1,15,39,20,2
2,31.8,2,4,2,68,71,9,2
2,212.2,1,1,1,47,13,80,2
2,43.5,1,3,2,95,86,56,1
3,185.1,2,2,2,57,45,41,2
2,196.7,1,1,2,80,69,47,1
1,82.7,1,2,2,11,9,92,1
1,118.6,1,2,2,50,58,18,1
1,135.5,2,4,1,28,30,30,2
1,211.4,1,1,2,25,6,21,1
1,102.7,1,4,2,76,80,51,1
3,229.8,1,3,2,31,26,6,1
3,18.8,2,1,1,63,70,90,2
3,170,2,1,1,59,90,55,2
1,41.7,1,2,2,54,19,7,1
1,191.7,2,4,1,59,73,22,2
2,5.2,2,1,1,75,55,9,2
1,167,1,2,1,47,26,44,2
3,88,1,1,1,91,27,57,2
3,96.7,2,2,1,94,88,91,2
1,126.8,1,2,1,70,19,96,2
3,142.8,1,4,1,13,8,93,2
3,166.4,2,1,1,12,96,64,2
1,104.5,1,1,1,19,24,73,2
1,184.8,1,3,1,63,62,51,2
2,153.2,1,1,1,49,78,6,2
3,228.7,1,1,1,86,62,84,2
3,83.7,1,4,2,92,49,21,1
1,243.8,2,1,1,93,14,5,2
2,117.9,2,3,2,81,80,90,2
2,173.9,1,4,2,91,89,96,1
3,172.1,2,2,2,81,64,78,2
2,124.5,1,2,2,62,93,90,1
1,125.5,2,2,2,59,27,54,2
1,231,1,3,1,50,34,90,2
3,28,1,4,1,45,95,76,2
1,199.1,1,2,1,44,39,77,2
3,163.2,2,2,2,77,16,27,2
1,212.8,1,4,1,70,67,37,2
1,44.9,1,1,2,92,92,20,1
1,32.4,2,2,2,20,87,71,2
1,33.7,2,1,2,90,78,28,2
1,35.2,1,3,1,71,31,89,2
2,161.9,2,1,1,99,22,32,2
1,219.2,1,3,1,97,51,12,2
3,37.8,1,2,2,67,6,98,1
2,90.4,1,4,2,50,41,16,1
1,67.9,1,4,2,96,19,32,1
2,69.7,1,2,1,76,63,45,2
3,145.2,2,2,2,93,55,10,2
3,212,1,3,2,40,37,69,1
1,196.2,1,2,1,79,88,19,2
2,42.5,2,4,1,92,10,35,2
3,140.6,2,4,2,20,44,29,2
1,127.6,1,3,2,94,16,28,1
1,101.6,1,1,2,26,13,46,1
1,146.8,2,3,2,75,90,57,2
3,170.6,2,3,2,99,57,47,2
2,111.8,2,3,1,96,30,84,2
3,63.1,2,4,2,63,64,99,2
1,95.7,2,1,2,69,28,95,2
2,74.9,2,4,2,24,5,98,2
1,106.7,2,1,2,70,12,10,2
1,51.1,2,2,2,97,16,50,2
3,242.5,1,2,2,36,7,9,1
2,47.7,1,2,1,55,75,31,2
3,238,1,3,1,7,50,8,2
1,5.3,1,3,1,22,69,53,2
3,211.8,2,2,1,48,40,40,2
3,109.6,2,1,2,20,6,25,2
3,96.1,1,3,2,35,42,80,1
3,208.6,1,2,2,32,87,43,1
2,79.5,1,1,1,68,81,29,2
3,200.4,2,3,1,51,5,12,2
1,226.8,2,3,1,74,38,46,2
1,194.9,2,4,2,24,18,73,2
3,162.5,2,1,2,24,5,12,2
3,84,1,2,1,98,27,41,2
2,188.7,1,3,2,20,27,6,1
1,24.8,1,2,2,34,67,81,1
3,10.1,1,3,1,16,14,46,2
3,182.3,2,1,2,48,40,21,2
3,197.9,2,1,1,9,97,20,2
2,161.7,2,4,2,6,95,93,2
3,116.3,2,3,2,7,11,64,2
2,187.8,1,4,1,61,72,6,2
2,90.4,2,4,1,60,87,31,2
2,69.9,2,4,2,99,37,93,2
3,240.2,1,3,1,65,91,63,2
1,138.5,2,1,1,43,41,29,2
1,171.7,2,4,2,27,35,12,2
1,101.3,2,2,2,84,48,5,2
2,61.2,2,2,1,41,22,79,2
2,60.1,2,3,2,80,15,57,2
3,50.8,2,1,2,61,46,57,2
2,67.9,1,3,2,71,32,10,1
3,89.1,1,4,2,64,24,34,1
3,106,2,2,1,44,81,41,2
2,221.9,1,4,2,45,87,8,1
2,167.5,1,3,1,73,84,77,2
3,238.3,2,3,2,14,22,60,2
2,118.3,1,2,2,70,51,41,1
3,134.6,2,2,2,81,40,26,2
3,232.3,2,1,1,73,8,66,2
3,153.3,2,4,2,76,32,94,2
3,168.4,1,2,2,11,28,18,1
3,241.6,1,3,1,27,57,64,2
1,113.4,1,1,1,11,49,58,2
3,52.8,2,1,1,45,87,66,2
1,118.6,1,4,1,61,20,98,2
3,154.2,2,3,2,25,62,76,2
3,180.2,1,4,1,95,63,90,2
3,214.7,2,4,1,37,53,12,2
1,203.8,2,1,1,12,80,64,2
1,74.6,2,3,2,18,33,89,2
2,134.5,2,1,1,62,80,53,2
1,104.6,2,2,1,40,98,68,2
1,193,1,3,1,36,32,80,2
2,147.2,1,3,1,9,6,75,2
3,67.4,1,2,2,12,11,43,1
1,197.6,1,3,2,52,7,48,1
3,72.1,2,3,2,5,66,33,2
1,110.8,2,4,2,27,33,5,2
1,62.5,2,3,1,75,73,72,2
3,7.7,2,1,2,70,82,8,2
1,175.4,1,4,1,20,37,21,2
2,45.8,1,4,1,29,6,75,2
2,159.5,1,3,2,92,27,7,1
2,154,2,1,2,97,91,57,2
2,219.7,2,3,2,86,9,84,2
1,117.1,2,2,2,33,30,19,2
3,58,2,4,2,92,70,53,2
2,188.6,2,2,1,60,15,72,2
3,64.7,1,1,2,15,87,35,1
1,189.6,2,4,2,60,88,77,2
2,124.8,1,2,1,82,91,39,2
2,123.1,1,4,2,87,75,80,1
2,221.5,2,2,1,52,14,16,2
3,175.5,1,4,2,85,82,32,1
2,173,1,2,1,84,15,27,2
3,5,2,2,1,60,26,8,2
2,202.8,2,1,2,51,96,76,2
1,83,1,3,2,48,64,86,1
1,88.8,2,3,2,90,76,79,2
2,128.9,1,3,1,82,75,63,2
2,154.5,2,4,2,10,25,43,2
3,242,1,4,2,35,47,50,1
3,44.6,2,1,2,61,11,62,2
1,1.6,2,1,2,49,86,33,2
2,202.9,2,4,2,84,36,100,2
2,31.3,1,3,2,69,96,38,1
1,71.5,2,2,2,38,57,36,2
2,93.3,1,3,1,68,9,38,2
2,194.6,2,1,2,92,61,52,2
1,17.5,2,2,2,43,9,47,2
1,112.5,2,2,1,19,37,92,2
2,174.6,1,4,1,92,75,29,2
2,139.8,2,2,2,41,24,14,2
2,250,1,4,2,7,21,68,1
3,23.4,2,2,1,5,89,38,2
3,46.1,1,1,1,79,26,37,2
1,89.3,1,1,1,93,66,29,2
3,137.7,1,1,1,91,74,95,2
3,93.7,1,2,1,40,7,83,2
1,152.2,2,3,1,70,44,74,2
2,243.5,1,2,1,90,91,43,2
1,247.5,1,2,2,55,98,56,1
1,47.8,2,1,1,88,75,26,2
3,232.8,1,3,2,36,44,43,1
1,113.6,1,2,1,31,80,41,2
2,56.7,2,1,1,45,9,5,2
1,67.9,2,1,1,64,35,44,2
3,208.3,1,2,1,25,41,9,2
2,14.7,2,3,1,13,27,41,2
1,37.8,1,2,2,86,7,66,1
1,204,1,4,2,43,43,26,1
1,190.1,1,2,2,9,23,58,1
3,75.2,2,3,2,67,28,31,2
1,156.7,1,3,1,98,100,13,2
2,99.2,2,4,1,33,5,31,2
1,200.5,2,4,1,31,15,86,2
2,67.3,1,3,2,18,66,38,1
2,194.6,2,1,1,7,46,44,2
2,169.5,1,4,2,31,45,70,1
2,123.8,2,2,1,90,6,13,2
3,236,2,4,1,93,9,22,2
2,238.2,2,1,1,60,8,21,2
2,106,1,4,2,30,91,48,1
3,127.9,1,1,2,44,60,71,1
2,24.2,1,2,2,66,76,43,1
1,217.7,1,4,2,79,64,68,1
1,182.8,1,1,1,69,64,11,2
3,101.9,2,3,2,60,32,45,2
2,9.1,1,4,2,34,12,82,1
3,172.8,1,2,1,70,15,5,2
3,51.5,2,4,1,17,24,30,2
1,98.1,2,4,1,76,41,66,2
1,7.1,1,4,1,6,61,74,2
3,13.9,1,3,2,16,43,8,1
2,204.5,1,3,1,37,75,84,2
3,2.1,1,1,2,11,76,89,1
3,149.7,2,3,2,98,41,85,2
1,116.2,2,4,1,21,68,70,2
2,36.8,1,1,2,55,17,85,1
3,84.8,2,3,1,91,60,27,2
3,14.2,2,1,1,36,6,97,2
1,202.9,2,1,2,37,6,69,2
3,33.8,1,4,2,87,36,16,1
1,59.1,2,2,2,60,84,53,2
1,200.1,1,4,2,35,89,23,1
3,126,2,1,1,5,73,73,2
3,228.8,2,2,2,85,19,9,2
1,90,2,1,1,99,90,32,2
3,56.6,2,2,2,36,70,95,2
3,38.6,1,2,1,46,28,75,2
1,84.8,2,3,2,9,48,71,2
2,214.5,2,4,2,65,53,100,2
1,127.9,2,1,1,44,96,58,2
1,105.2,1,2,2,99,92,47,1
1,229.1,1,4,2,94,23,85,1
2,89.5,2,1,1,91,70,32,2
2,144.5,2,2,1,44,81,61,2
2,33.9,2,2,1,81,85,39,2
1,18.6,2,1,2,33,30,35,2
3,233.8,2,3,1,53,42,36,2
2,165,2,2,2,43,43,66,2
3,92.2,1,2,1,21,18,52,2
2,145.5,1,3,1,25,93,56,2
2,24.3,2,4,2,12,30,76,2
2,29.1,1,4,2,45,56,79,1
3,157,2,2,1,87,33,9,2
1,84.5,1,1,1,41,86,60,2
2,33,1,2,1,23,98,5,2
3,178.7,1,2,1,23,73,92,2
3,240.4,1,2,2,50,56,100,1
1,231.9,2,4,1,42,76,86,2
2,75.3,2,1,2,24,15,77,2
3,161.3,2,2,1,14,49,30,2
2,78.1,1,4,1,100,98,38,2
1,179.7,1,3,1,29,61,37,2
2,127.9,2,1,1,33,40,6,2
3,41.7,2,4,2,91,25,67,2
3,22,2,3,1,35,99,91,2
2,124.2,2,2,2,84,42,42,2
3,124.2,2,4,2,91,36,17,2
2,197.7,1,3,2,6,31,76,1
3,168,2,4,2,82,51,43,2
2,111,2,1,2,100,5,67,2
1,148.3,2,2,2,42,7,69,2
2,167.7,2,3,1,56,58,52,2
1,52.5,1,2,1,82,71,63,2
1,68.3,2,1,1,66,10,53,2
2,90.6,2,4,2,67,92,43,2
2,187,2,4,2,86,40,5,2
2,35.3,1,4,2,33,80,68,1
1,214,2,3,2,38,57,27,2
2,28.1,1,4,1,22,88,82,2
2,46.9,2,4,2,82,41,48,2
1,106.4,2,1,1,59,84,97,2
2,200.5,1,3,2,73,100,86,1
2,238.1,2,3,2,38,38,50,2
3,143.6,2,4,1,90,75,16,2
2,148.4,1,2,1,29,56,94,2
1,213.5,1,2,2,93,65,5,1
2,62.6,2,1,1,16,84,21,2
1,101,2,4,1,29,87,70,2
3,186.5,2,1,1,19,84,52,2
3,56.8,1,3,2,28,25,74,1
3,11.4,1,2,1,73,21,76,2
1,58.3,1,4,1,86,93,69,2
3,30.6,1,3,2,84,27,90,1
1,4.1,2,3,1,66,22,82,2
1,238.3,2,3,2,67,22,64,2
3,51.1,2,2,1,54,50,49,2
3,161.4,1,2,2,97,16,69,1
1,3.8,1,1,1,86,88,85,2
3,183.9,2,4,2,77,15,25,2
2,109.3,1,4,2,70,24,49,1
2,91.1,1,3,2,44,27,42,1
2,197.2,1,2,1,52,82,17,2
1,120.9,1,2,1,75,59,50,2
3,5,1,2,2,87,34,31,1
1,75.1,2,2,1,96,5,27,2
2,235.1,1,1,1,22,15,83,2
2,35.4,2,3,1,13,72,35,2
3,0.7,2,1,2,82,79,28,2
1,245,2,2,1,26,8,18,2
2,95.4,2,1,2,57,13,81,2
1,207.3,1,4,1,17,33,64,2
3,25.6,2,3,1,56,19,14,2
3,160,1,2,2,48,9,9,1
1,246.7,1,1,1,49,63,61,2
1,187.4,1,1,2,32,36,91,1
3,126.6,2,4,1,69,39,47,2
2,116.6,1,3,1,91,63,30,2
1,145.3,1,1,1,78,71,76,2
3,177.5,2,4,1,81,23,84,2
1,189.1,1,3,1,100,81,63,2
3,168.7,1,1,2,35,7,62,1
3,153.4,2,4,2,47,21,49,2
3,68.3,2,3,2,75,42,69,2
1,128.6,2,1,1,8,68,37,2
3,54.6,1,4,2,52,63,71,1
2,73.4,1,4,2,11,83,60,1
3,126.7,2,2,1,31,66,44,2
3,155.4,2,1,1,55,73,15,2
1,35.7,2,4,2,95,41,18,2
1,186.6,1,3,1,5,27,57,2
3,19.9,2,1,2,100,87,40,2
3,88.7,2,1,2,59,52,15,2
2,63.4,2,4,1,92,44,93,2
1,95.7,1,1,2,46,61,75,1
3,139.5,1,4,2,56,22,27,1
3,73.7,1,2,1,32,87,59,2
1,38.6,2,4,1,78,41,18,2
1,49.8,1,4,1,95,88,96,2
2,75.4,1,1,1,78,46,52,2
3,213.4,2,3,1,82,42,53,2
3,40.4,1,1,2,15,71,26,1
2,119.9,2,2,1,36,65,18,2
1,207.5,2,1,1,38,91,97,2
3,237.2,1,4,2,20,88,14,1
2,52.7,1,4,2,38,16,82,1
1,4.8,1,4,1,58,67,69,2
2,97,2,3,2,24,95,67,2
2,250,2,2,1,78,82,100,2
2,25.1,2,3,1,63,16,49,2
3,141.2,1,1,2,65,52,82,1
3,160.5,1,2,1,10,18,100,2
2,41.5,1,2,2,71,16,96,1
3,121.7,1,1,2,73,18,16,1
1,134.4,1,4,2,68,35,98,1
1,93.7,2,4,1,84,83,13,2
2,16,1,2,1,75,34,94,2
3,140.2,2,4,1,38,47,10,2
3,30,1,4,2,71,79,33,1
3,122.7,1,4,1,89,29,5,2
1,131,2,1,2,96,28,30,2
1,75.3,2,4,1,58,42,49,2
3,99.3,1,3,1,8,42,40,2
2,136.5,1,1,1,57,78,65,2
2,245.2,1,4,2,80,59,85,1
3,204.2,1,1,2,12,22,93,1
1,103.6,2,4,2,41,78,69,2
1,1.1,2,1,2,66,63,81,2
3,30.1,2,1,1,37,33,47,2
3,102.4,2,1,1,27,95,67,2
2,10.2,1,2,1,86,9,52,2
2,244.2,2,4,2,92,98,18,2
1,233.5,1,1,1,23,66,58,2
2,175.3,1,2,2,83,6,20,1
2,245.9,2,4,1,49,81,15,2
2,147.5,1,1,2,14,34,17,1
2,188.2,1,1,1,29,33,57,2
2,46.8,1,1,2,15,43,21,1
1,4.4,1,3,1,75,74,5,2
3,153.4,1,2,2,17,95,51,1
1,172,1,4,1,25,14,30,2
1,25.8,1,3,1,81,66,73,2
2,214.1,1,1,1,48,31,75,2
1,155.1,2,4,1,53,30,42,2
2,187.6,2,1,2,91,54,49,2
3,103.9,2,1,1,61,28,25,2
1,247.6,1,4,2,31,96,98,1
1,216.8,1,1,2,12,95,39,1
1,233.5,2,4,2,37,9,41,2
3,159.9,1,1,2,22,81,92,1
1,240.1,2,2,2,38,69,69,2
2,233.7,1,3,1,72,67,20,2
2,199.2,1,2,2,94,48,16,1
2,221.4,1,4,1,96,22,14,2
3,200.5,1,3,1,54,29,85,2
3,213.8,1,4,1,79,63,95,2
2,93.9,1,2,2,14,78,6,1
2,32.1,1,1,1,91,40,53,2
2,161.3,1,3,2,80,10,12,1
1,162.2,1,1,1,91,9,14,2
2,57.7,2,1,1,83,100,77,2
2,73.7,1,2,2,86,23,22,1
1,10.8,2,3,1,83,5,27,2
2,105.2,1,4,1,97,66,10,2
2,13.5,1,2,2,21,56,23,1
3,114.2,2,4,2,13,90,56,2
1,0.9,1,2,2,27,6,81,1
2,127.2,1,3,2,66,93,68,1
2,209,2,1,1,8,81,94,2
1,12.9,1,3,1,87,57,96,2
3,112.4,2,2,1,59,39,39,2
3,189.7,2,2,1,89,5,64,2
2,67,1,3,1,87,63,74,2
3,212.1,1,2,2,100,44,94,1
1,234.3,2,2,2,65,45,56,2
2,34.3,1,3,1,24,64,73,2
2,19.2,1,1,1,14,30,69,2
2,112.7,2,2,2,98,60,67,2
3,47.1,2,4,1,50,75,35,2
2,11.5,2,3,2,46,24,90,2
3,99.1,2,1,2,7,75,68,2
1,199.8,2,1,2,72,99,32,2
2,217.9,1,2,1,52,34,89,2
3,73,2,4,2,19,36,37,2
1,171.4,1,3,2,54,65,87,1
2,146.7,2,4,2,54,62,36,2
3,11.9,2,2,1,8,81,55,2
3,55.2,1,1,2,83,85,14,1
1,193.9,2,3,1,59,98,89,2
3,198.9,2,4,1,55,34,28,2
2,191.6,1,3,1,44,52,88,2
2,233.4,1,3,2,16,78,84,1
3,104.1,2,2,1,11,90,98,2
1,13.8,2,3,2,72,68,30,2
3,209.6,1,3,1,94,26,91,2
3,205.8,2,2,1,53,78,90,2
1,3.7,2,1,1,73,41,33,2
3,26.3,1,2,1,73,43,17,2
2,107.6,2,4,1,30,58,70,2
3,107,2,2,1,52,78,86,2
3,85.9,2,4,2,8,16,65,2
1,212.4,1,1,2,8,18,79,1
3,214.8,1,1,1,88,42,86,2
1,144.3,2,2,1,67,54,77,2
1,134.4,1,3,1,68,8,49,2
3,7.2,1,3,1,36,98,78,2
2,108.4,1,3,1,50,56,92,2
2,41.1,2,1,1,40,94,81,2
3,97.8,1,2,1,10,35,71,2
3,85,1,3,2,48,54,52,1
1,124.5,1,4,1,76,80,94,2
1,118.6,2,4,1,53,20,58,2
3,23.7,2,4,2,13,12,45,2
2,140.3,1,4,2,93,61,61,1
2,245.7,1,4,1,9,23,90,2
3,180.9,1,1,1,39,20,80,2
2,10.3,2,4,1,16,74,44,2
1,86.5,1,2,2,91,75,31,1
2,27.6,1,2,1,69,8,23,2
3,173.7,2,4,1,38,41,43,2
3,129.4,2,2,2,35,8,42,2
1,140.9,1,3,1,16,67,22,2
2,120.3,2,2,2,83,23,69,2
1,144.3,1,3,1,45,88,16,2
3,24.3,1,1,2,67,49,68,1
2,108.8,2,1,2,75,99,38,2
2,41.4,1,4,1,51,79,38,2
3,59.5,2,3,1,89,36,93,2
3,234.4,2,4,1,98,82,18,2
2,82.8,1,1,1,9,95,99,2
1,171.6,2,3,2,74,6,63,2
2,186.4,1,1,2,51,58,97,1
3,71.1,2,3,1,72,36,72,2
2,243.1,2,2,1,70,32,84,2
1,92.4,2,4,1,78,98,77,2
1,108.4,1,2,1,34,65,7,2
3,161.2,1,2,2,34,44,29,1
1,3.3,2,2,2,42,45,38,2
1,168.3,2,1,2,25,41,16,2
2,112.7,1,1,1,80,93,100,2
1,125,1,2,2,43,90,40,1
1,105.6,2,4,1,25,90,36,2
2,109.9,1,3,2,46,34,69,1
2,70,1,2,1,9,43,55,2
1,117.1,1,1,2,99,67,29,1
1,213.5,2,1,1,96,61,62,2
2,241,2,1,1,85,39,18,2
1,27.7,2,2,2,8,68,82,2
2,128.5,2,1,2,32,69,79,2
3,27.4,1,1,1,86,18,89,2
2,136.9,1,1,2,99,85,20,1
1,96,1,4,1,74,89,49,2
2,175.3,2,4,2,92,67,54,2
1,96.4,2,2,1,20,75,26,2
1,73.7,2,1,1,100,99,33,2
1,20.9,1,3,2,13,20,57,1
3,218,1,4,2,30,28,34,1
1,63.2,2,1,1,99,7,65,2
1,138.5,1,2,2,6,75,99,1
1,80.8,2,2,1,5,70,20,2
1,24.6,2,1,2,9,13,94,2
1,41,2,4,1,39,8,14,2
2,55,2,3,2,79,87,19,2
2,146.7,1,2,2,89,30,44,1
2,161.2,2,4,2,39,75,11,2
2,72.6,1,4,2,51,98,42,1
2,73.7,1,2,2,21,17,62,1
3,150.4,1,3,1,59,69,77,2
2,17.1,2,3,2,99,49,94,2
3,53.1,1,1,1,88,41,75,2
1,63,1,4,2,47,45,34,1
2,115.8,1,2,2,47,77,10,1
1,125.9,2,3,1,63,60,37,2
3,215.5,2,4,1,93,60,62,2
3,174.6,2,3,2,79,20,49,2
1,86.8,2,4,1,39,16,72,2
1,113.4,2,4,2,59,82,94,2
1,98.3,2,4,1,89,60,91,2
3,102.7,1,3,1,23,97,90,2
3,239,2,1,1,97,76,71,2
3,53.3,1,2,2,66,12,61,1
1,152.5,1,4,1,44,29,53,2
1,134.9,1,1,2,25,8,49,1
3,157.1,2,3,2,98,83,17,2
2,184.5,1,1,1,92,40,43,2
3,107,1,1,2,65,39,44,1
3,227.2,1,2,2,73,49,76,1
2,223.6,1,4,2,39,38,64,1
1,181.2,2,2,2,47,56,56,2
1,24.3,2,4,2,77,72,46,2
2,116,1,4,1,70,43,45,2
3,146.2,2,3,1,36,36,19,2
2,47.4,2,4,2,97,16,88,2
3,56.9,2,2,1,40,26,69,2
1,54.4,2,2,2,56,30,85,2
2,13.7,2,2,1,5,5,25,2
1,126.8,1,2,1,74,97,86,2
3,230.7,1,4,2,5,75,58,1
2,229.5,2,2,2,70,65,15,2
3,245.6,2,2,2,81,61,95,2
2,146.6,1,4,1,43,69,90,2
2,112.1,2,3,2,43,39,48,2
1,13.1,1,3,2,83,55,64,1
1,188.5,1,4,1,16,33,31,2
3,221.7,2,1,1,77,36,96,2
2,245.1,2,3,2,87,93,57,2
2,137.6,2,4,1,69,9,41,2
1,104.4,1,1,2,7,91,64,1
3,240.4,2,4,2,29,74,51,2
2,87.3,2,2,2,25,51,80,2
1,207.5,2,3,2,78,27,70,2
1,99.7,2,2,2,34,81,62,2
2,31.1,2,1,2,8,54,48,2
2,248,1,2,2,29,59,70,1
2,166,1,3,1,52,76,60,2
2,77,2,4,2,60,65,98,2
3,79.3,1,2,1,78,60,76,2
2,65.4,2,1,1,38,8,64,2
1,140.3,1,1,2,93,58,64,1
2,138,1,3,2,71,75,79,1
2,137.3,1,1,2,29,62,73,1
1,149,2,2,2,72,52,84,2
3,237.5,1,4,1,45,7,40,2
2,180,1,2,1,76,82,19,2
1,38.7,1,1,2,12,26,84,1
3,88.8,1,3,1,85,86,86,2
1,185.3,1,4,1,53,33,77,2
2,227.2,1,3,2,36,50,77,1
2,71.2,1,1,1,58,68,58,2
3,140.5,1,1,1,71,78,47,2
2,230,2,2,2,32,54,72,2
1,156.7,2,1,2,22,17,7,2
3,63.7,1,1,2,44,77,95,1
2,91.7,2,4,2,93,35,11,2
2,118.6,1,3,2,78,85,70,1
2,151.1,1,4,1,85,93,93,2
1,132.3,2,3,2,13,73,41,2
2,113.3,1,3,2,76,89,48,1
2,181.4,2,1,1,52,41,67,2
2,217.5,2,4,2,97,27,15,2
1,27.6,2,3,2,9,20,10,2
3,78.6,1,3,1,18,55,82,2
2,11.5,1,4,1,65,13,43,2
3,247.1,2,4,1,45,67,81,2
1,138.2,1,1,1,60,69,96,2
3,40.8,1,4,1,69,89,83,2
3,143.6,2,3,2,97,15,26,2
1,227.1,1,1,1,45,75,96,2
3,166.5,1,4,2,20,76,59,1
1,220.3,2,2,2,84,76,81,2
3,131.6,1,4,1,63,32,64,2
1,30.3,1,1,2,51,8,83,1
3,231.1,1,2,1,21,18,16,2
3,114.4,1,3,2,78,72,9,1
3,115,1,4,2,19,74,100,1
2,130.3,2,2,1,5,11,89,2
3,1.4,2,1,2,42,93,14,2
3,101.3,1,4,1,34,16,25,2
2,115.3,1,2,1,54,91,51,2
2,105.6,1,4,2,73,58,27,1
1,150.5,1,1,1,92,94,40,2
2,73.4,2,1,2,61,80,95,2
2,77.6,1,1,1,93,72,13,2
2,249.9,1,4,2,52,31,100,1
1,20.9,1,1,2,22,61,47,1
3,41.9,1,1,1,96,57,62,2
2,197.1,2,1,1,55,53,15,2
2,203,2,2,2,81,74,50,2
3,43.1,1,4,1,61,33,41,2
2,234.6,1,2,1,87,7,33,2
2,53.3,1,2,2,16,59,5,1
3,142.7,2,4,2,34,68,95,2
2,15,1,1,2,5,88,60,1
3,54.6,1,4,1,78,30,60,2
3,20,1,1,2,66,98,41,1
2,58.6,2,3,1,54,47,53,2
3,179.7,1,2,1,56,78,34,2
1,91.6,2,4,2,38,14,41,2
3,71.6,2,2,2,19,74,91,2
3,52.7,2,1,2,38,8,99,2
1,154.4,1,2,1,97,23,36,2
3,119.4,2,1,2,21,84,94,2
2,222.9,2,1,2,78,99,95,2
2,84.8,1,3,2,22,57,48,1
2,207.7,2,1,1,37,49,11,2
1,100.6,2,3,1,42,90,61,2
3,233.5,2,3,1,85,23,34,2
2,199.1,1,1,1,26,83,41,2
2,169.1,1,4,2,34,64,81,1
3,44.9,2,1,2,21,66,70,2
